movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,director,actors
581529,사라진 시간,사라진 시간,ko,2020-06-18,105,0,0,6.1,16,1.9962,"['드라마', '미스터리']","['BA Entertainment', 'Acemaker Movieworks']",['KR'],2020.0,6.0,Jung Jin-young,"Cho Jin-woong, Bae Soo-bin, Jung Hae-kyun, Cha Soo-yeon, Lee Sun-bin"
581530,시동,시동,ko,2019-12-18,101,0,0,6.868,68,1.4587,"['드라마', '액션', '코미디']","['Next Entertainment World', 'Filmmaker R&K']",['KR'],2019.0,12.0,Choi Jung-yol,"Don Lee, Park Jeong-min, Jung Hae-in, Yum Jung-ah, Choi Sung-eun"
581531,변신,변신,ko,2019-08-21,113,0,0,7.099,181,2.3762,"['공포', '스릴러']","['Acemaker Movieworks', 'Danacreative']",['KR'],2019.0,8.0,Kim Hong-sun,"Bae Sung-woo, Sung Dong-il, Jang Young-nam, Kim Hye-jun, Cho Yi-hyun"
582377,나는보리,나는보리,ko,2020-05-21,114,0,0,6.8,5,1.3721,['드라마'],['Jinjin Pictures'],['KR'],2020.0,5.0,Kim Jin-yu,"Kim Ah-song, Lee Rin-ha, Kwak Jin-seok, Heo Ji-na, Hwang Yoo-rim"
583733,"다시, 봄","다시, 봄",ko,2019-04-17,104,0,0,6.0,4,0.4233,['드라마'],"['26 Company', 'Smile Ent.', 'iMBC']",['KR'],2019.0,4.0,Joung Yong-ju,"Lee Chung-ah, Hong Jong-hyun, Park Kyung-hye, Park Ji-bin, Park So-yi"
583846,휴게소,휴게소,ko,2018-09-14,28,0,0,5.0,4,0.1509,['공포'],[],[],2018.0,9.0,Joon Oh,Jae Hee
584586,0.0MHz,0.0MHz,ko,2019-05-29,102,0,0,4.9,35,2.0261,['공포'],"['Smile Ent.', 'Monster Factory', 'Spotlight Pictures']",['KR'],2019.0,5.0,You Sun-dong,"Choi Yoon-young, Shin Ju-hwan, Jung Eun-ji, Jung Won-chang, Lee Sung-yeol"
584776,로드킬,로드킬,ko,2019-02-21,96,0,0,4.2,4,0.5086,['스릴러'],[],['KR'],2019.0,2.0,Lee Soo-sung,"Lee Cheol-min, Kim Yoon-ji, Bae Soo-kyung, Shin Won-ho"
585295,1919 유관순,1919 유관순,ko,2019-03-14,79,0,0,10.0,2,0.9244,['다큐멘터리'],"['kth', 'Mountain Pictures']",['KR'],2019.0,3.0,Shin Sang-min,"Lee Sae-bom, Kim Na-ni, Ha Hee-ra, Kwon Ji-woo"
585454,여기어때 빈방있나요,여기어때 빈방있나요,ko,2019-06-07,0,0,0,0.0,0,0.3001,[],[],[],2019.0,6.0,,Lee Eun-mi
585567,메밀꽃 필 무렵,메밀꽃 필 무렵,ko,2012-03-01,25,0,0,0.0,0,0.6206,['애니메이션'],[],[],2012.0,3.0,Han Hye-jin,"Ki Yeong-do, Eom Sang-hyun, Lee In-seong"
585621,폴리스 스파이,폴리스 스파이,ko,2019-01-24,78,0,0,4.0,1,0.0935,"['스릴러', '코미디']",[],['KR'],2019.0,1.0,Oh In-chun,"Na Hyun-joo, Joo Hye-ji"
585830,왓칭,왓칭,ko,2019-04-17,98,0,0,6.0,12,0.893,"['공포', '스릴러']","['Little Big Pictures', 'Woo Sung Entertainment, Inc.', 'Story Empathy']",['KR'],2019.0,4.0,Kim Sung-gi,"Kang Ye-won, Lee Hak-ju, Ju Seok-tae, Lim Se-joo, Min Kyung-jin"
585831,나쁜 녀석들: 더 무비,나쁜 녀석들: 더 무비,ko,2019-09-11,115,0,0,6.92,150,2.0434,"['액션', '범죄']","['Bidangil Pictures', 'CJ Entertainment']",['KR'],2019.0,9.0,Son Yong-ho,"Don Lee, Kim Sang-joong, Kim A-joong, Jang Ki-yong, Park Hyo-joon"
586047,서복,서복,ko,2021-04-12,114,0,0,7.19,231,2.6929,"['SF', '액션', '스릴러', '미스터리']","['CJ Entertainment', 'TPS Company', 'STUDIO101', 'CJ ENM']",['KR'],2021.0,4.0,Lee Yong-ju,"Gong Yoo, Park Bo-gum, Jo Woo-jin, Jang Young-nam, Park Byung-eun"
586048,82년생 김지영,82년생 김지영,ko,2019-10-23,118,0,0,7.3,101,1.7186,['드라마'],"['bombaramfilm', 'Lotte Entertainment']",['KR'],2019.0,10.0,Kim Do-young,"Jung Yu-mi, Gong Yoo, Kim Mi-kyeong, Gong Min-jeung, Park Seong-yeon"
586149,폐쇄병동,폐쇄병동,ko,2018-12-13,112,0,0,3.8,3,0.3073,"['스릴러', '공포']",[],['KR'],2018.0,12.0,Park Gyoo-taek,"Park Ha-na, Kim Young-min, Kim Seo-ra, Kang Pil-sun, Sim Eun-woo"
586342,로망,로망,ko,2019-04-03,112,0,0,8.5,3,0.4734,"['로맨스', '드라마']","['Merry Christmas', 'Mays Entertainment']",['KR'],2019.0,4.0,Lee Chang-geun,"Lee Soon-jae, Jung Young-sook, Cho Han-cheul, Bae Hae-seon, Lee Ye-won"
586845,솔로탈출귀,솔로탈출귀,ko,2016-11-04,83,0,0,0.0,0,0.2179,"['애니메이션', '판타지', '코미디', '로맨스']",['Korean Academy of Film Arts'],['KR'],2016.0,11.0,Jeon Yong-seok,"Hong Bum-ki, Park Ki-lyeong, Kim Yong-hyeon, Jeon Ji-hu, Kim Min-ji"
587074,매지컬: 공주를 웃겨라,매지컬: 공주를 웃겨라,ko,2020-09-17,80,0,0,0.0,0,0.1738,"['애니메이션', '가족', '판타지', '로맨스']",['ANITOART Inc.'],['KR'],2020.0,9.0,Youncheol Jeong,Lee Myung-ho
587879,미친도시,미친도시,ko,2018-08-30,124,0,0,0.0,0,0.3124,['드라마'],[],[],2018.0,8.0,Jang Tae-ryeong,"Lee Kyung-young-I, Han Tae-il, Kim Mi-yeong-I, Lee Yong-hee-I, Bang Il-soo"
588025,철의 여인,철의 여인,ko,2008-01-01,30,0,0,0.0,0,0.1398,[],[],['KR'],2008.0,1.0,Kim Gok,
588070,노무현과 바보들,노무현과 바보들,ko,2019-04-18,93,0,0,8.0,4,1.7749,['다큐멘터리'],"['Like Contents', '바보들']",['KR'],2019.0,4.0,Kim Jae-hee,"Roh Moo-hyun, Moon Jae-in, Yoo Si-min, Moon Sung-keun, Dong Bang-woo"
588108,한산: 용의 출현,한산: 용의 출현,ko,2022-07-27,129,0,57490985,6.575,80,2.7525,"['전쟁', '액션', '드라마', '역사']",['Big Stone Pictures'],['KR'],2022.0,7.0,Kim Han-min,"Park Hae-il, Byun Yo-han, Ahn Sung-ki, Son Hyun-joo, Kim Sung-kyu"
588297,아내를 죽였다,아내를 죽였다,ko,2019-12-11,109,0,0,6.5,4,1.3926,"['스릴러', '드라마']","['kth', '단테미디어랩', 'Gyeonggi Film Commission']",['KR'],2019.0,12.0,Kim Ha-ra,"Lee Si-eon, Ahn Nae-sang, Wang Ji-hye, Seo Ji-young, Kim Ki-doo"
588479,착한 여자친구,착한 여자친구,ko,2018-12-01,0,0,0,3.0,1,0.0732,[],[],[],2018.0,12.0,,
588689,시민 노무현,시민 노무현,ko,2019-05-23,98,0,0,10.0,2,1.6223,['다큐멘터리'],"['Contents Panda', 'Jin Pictures', '300 & Co.', 'M&CF']",['KR'],2019.0,5.0,Baek Jae-ho,"Roh Moo-hyun, Yoo Si-min, Moon Jae-in, Lee Myung-bak, Kim Dae-jung"
589174,담보,담보,ko,2020-09-29,113,0,0,8.365,63,2.3657,"['코미디', '드라마', '가족']","['JK Film', 'CJ Entertainment', 'Redrover', 'Film Company YOUN', 'CJ ENM']",['KR'],2020.0,9.0,Kang Dae-gyu,"Sung Dong-il, Park So-yi, Kim Hie-won, Ha Ji-won, Yunjin Kim"
589194,일상의 관계,일상의 관계,ko,2018-08-30,76,0,0,0.0,0,0.4639,[],[],['KR'],2018.0,8.0,Kang Soa,Lee Jae-yeong
589196,동거:친구의 여자친구,동거 친구의 여자친구,ko,2017-09-28,75,0,0,6.0,1,1.2194,"['드라마', '로맨스']",[],['KR'],2017.0,9.0,Ahn Geum-sung,"Lee Jin-goo-I, Ahn Na-young, Kim In-ae, Jo Wan-jin, Son Yoo-rak"
589378,"동물, 원","동물, 원",ko,2019-09-05,98,0,0,6.0,1,0.1666,['다큐멘터리'],['Cinema Dal'],['KR'],2019.0,9.0,Wang Min-cheol,
589713,아무도 없는 곳,아무도 없는 곳,ko,2021-03-31,82,0,0,6.3,10,1.0469,['드라마'],"['Jeonju International Film Festival', 'Vol Media']",['KR'],2021.0,3.0,Kim Jong-kwan,"Yeon Woo-jin, Kim Sang-ho, IU, Moon Sook, Lee Zoo-young"
589743,국도극장,국도극장,ko,2020-05-29,106,0,0,5.2,5,1.1415,['드라마'],"['Jeonju International Film Festival', 'Myung Films Lab']",['KR'],2020.0,5.0,Jeon Jee-hee,"Lee Dong-hwi, Lee Han-wi, Shin Shin-ae, Lee Sang-hee, Seo Hyun-woo"
589763,창간호,창간호,ko,2019-01-17,118,0,0,7.0,1,0.5762,['드라마'],"['Triple Pictures', 'Contents Panda', 'White Picture', 'Silver Lining Studio']",['KR'],2019.0,1.0,Ji Il-ju,"Jung Hyung-suk, Moon Jong-won, Jo Dal-hwan, Lee Ji-hyeon, Ji Il-ju"
590628,크게 될 놈,크게 될 놈,ko,2019-04-18,108,0,0,7.3,5,1.7668,['드라마'],['Only One Movie'],['KR'],2019.0,4.0,Kang Ji-eun,"Kim Hae-sook, Son Ho-jun, Nam Bo-ra, Park Won-sang, Kim Young-min"
590751,Self Referential Traverse: Zeitgeist and Engagement,Self Referential Traverse: Zeitgeist and Engagement,ko,2013-01-01,30,0,0,0.0,0,0.0327,['다큐멘터리'],[],[],2013.0,1.0,Kim Sun,
591019,뷰티플 마인드,뷰티플 마인드,ko,2019-04-18,97,0,0,0.0,0,0.2555,['다큐멘터리'],['Lotte Entertainment'],['KR'],2019.0,4.0,Ryu Jang-ha,"Sim Hwan, Heo Jiyeon, Kim Gunho, Kim Minju, Kim Soojin"
591120,해적: 도깨비 깃발,해적: 도깨비 깃발,ko,2022-01-26,126,19597380,10247262,6.5,212,1.9713,"['액션', '모험', '코미디', '판타지']","['Oscar 10 Studio', 'ANEW', 'Lotte Entertainment']",['KR'],2022.0,1.0,Kim Joung-hoon,"Kang Ha-neul, Han Hyo-joo, Lee Kwang-soo, Kwon Sang-woo, Chae Soo-bin"
591322,어린 의뢰인,어린 의뢰인,ko,2019-05-22,114,0,0,8.7,90,2.5987,['드라마'],"['Lotte Entertainment', 'East Dream Synopex']",['KR'],2019.0,5.0,Jang Kyu-sung,"Lee Dong-hwi, Yu Seon, Choi Myeong-bin, Lee Joo-won, Koh Soo-hee"
591378,번개맨의 비밀,번개맨의 비밀,ko,2018-12-06,69,0,0,9.0,1,0.1078,"['가족', '음악']",[],[],2018.0,12.0,Kang Yoo-Sun,"Seo Hong-seok, Yoo Soo-ho, Kim Hye-won, Choi Oh-sik, Lee Sang-cheol"
591988,악질,악질,ko,2017-05-19,100,0,0,4.3,3,0.9696,"['범죄', '공포']",[],['KR'],2017.0,5.0,Hanjo Le,"Lee Yeon, Yool Chan, Lee Yoo-rin"
592088,빙빙,빙빙,ko,2016-01-01,27,0,0,0.0,0,0.0261,[],[],[],2016.0,1.0,Im Cheol-min,
592287,쎈놈들의 반란,쎈놈들의 반란,ko,2018-10-09,83,0,0,5.0,1,0.9408,"['범죄', '액션', '드라마']",[],['KR'],2018.0,10.0,Park Jae-hoon,"Kang Tae Hyuk, Sawoo, Jung Yun, Lee Jae-min, Hwang Jae-wook"
592936,엄마 애인 2,엄마 애인 2,ko,2019-03-14,70,0,0,6.0,1,1.1225,['로맨스'],[],['KR'],2019.0,3.0,Choi Woo-seong,"Lee Eun-mi, Kim Soo-ji"
593447,시체들의 아침,시체들의 아침,ko,2018-05-05,29,0,0,0.0,0,0.0858,"['코미디', '드라마']",[],['KR'],2018.0,5.0,Lee Seung-ju,Kang Gil-woo
593959,뽀로로 극장판 보물섬 대모험,뽀로로 극장판 보물섬 대모험,ko,2019-04-25,80,0,0,8.0,5,1.8843,"['애니메이션', '모험', '판타지', '가족']",['OCON Studios'],['KR'],2019.0,4.0,Yoon Chang-sub,"Lee Sun, Lee Mi-ja, Kim Hyun-ji, Hong So-young, Chung Mi-sook"
594295,원펀치,원펀치,ko,2019-04-11,80,0,0,4.5,2,0.5761,['액션'],[],['KR'],2019.0,4.0,Park Hyun Soo,"Park Sin-woo, Choi Yeon-cheong, Hong Jun-ki, Choi Hyun-do, Ock Yun-jung"
594520,오발탄,오발탄,ko,2016-01-08,0,0,0,0.0,0,0.0768,[],[],[],2016.0,1.0,Kim Ho,
595493,미투 숨겨진 진실,미투 숨겨진 진실,ko,2018-07-05,85,0,0,5.0,2,0.6105,"['드라마', '로맨스']",[],[],2018.0,7.0,Ma Hyun-jin,"Ko Chan-woo, Jeon Ji-hak, Kang So-eun, Cho-hee, Kim Jae-Hwan"
595533,교회오빠,교회오빠,ko,2019-05-16,84,0,0,0.0,0,0.0891,['다큐멘터리'],"['Connect Pictures', 'KBS']",['KR'],2019.0,5.0,Lee Ho-gyeong,Hwang In-gyeong
595852,쎈놈,쎈놈,ko,2019-04-11,75,0,0,6.2,2,0.5132,['액션'],[],['KR'],2019.0,4.0,Kim You-Jin,"Kim Do-gun, Yoon Kyung-ho, Wang Woo-jin, Seo Seung-hyun, Kim Si-yu"
596079,밥정,밥정,ko,2020-10-07,90,0,0,7.5,2,0.2888,['다큐멘터리'],['Atnine Film'],['KR'],2020.0,10.0,Park Hye-ryeong,"Im Ji-ho, Kim Soon-gyu"
596176,타인은 지옥이다,타인은 지옥이다,ko,2019-04-11,99,0,0,6.0,1,0.4936,['드라마'],[],['KR'],2019.0,4.0,Lee Young-yong,"Kim Dong-woo, Yang Hee-woo, Choi Bo-yoon, Jung Yeo-jin, Choi Soo-rak"
596452,해양경찰 마르코,해양경찰 마르코,ko,2013-02-14,80,0,0,8.0,1,0.0143,"['애니메이션', '모험', '코미디']",['Nice Ninja'],['DK'],2013.0,2.0,,
596753,미애언니라고 불러줘,미애언니라고 불러줘,ko,2022-12-08,107,0,0,5.0,1,0.7844,"['로맨스', '드라마']",['LEESANGWOO FILM'],['KR'],2022.0,12.0,Lee Sang-woo,"Cho Joo-kyoung, Lee Ju-a, Kim Hee-chang, Kang Ha-kyung"
596755,아빠는 예쁘다,아빠는 예쁘다,ko,2019-11-21,91,0,0,6.0,2,0.985,"['코미디', '드라마', '가족']",[],['KR'],2019.0,11.0,Soo-Min Park,"Kim Myeong-kuk, Son Min-ji, Baek Seo-bin, Kim Ha-young, Kim Joon-seob"
597102,굿바이 썸머,굿바이 썸머,ko,2019-07-25,71,0,0,6.4,10,2.329,"['로맨스', '드라마']",['Indiestory'],['KR'],2019.0,7.0,Park Ju-young,"Kim Bo-ra, Jung Jae-won, Lee Do-ha, Lee Geon-woo"
597104,파도를 걷는 소년,파도를 걷는 소년,ko,2019-05-05,97,0,0,0.0,0,1.4062,['드라마'],['Match Cut'],['KR'],2019.0,5.0,Choi Chang-hwan,"Kwak Min-kyu, Kim Hyeon-mok, Geum Hannah, Kang Gil-woo, Gong Min-jeung"
597105,이장,이장,ko,2020-03-25,95,0,0,7.125,9,1.6572,"['드라마', '코미디']","['Indiestory', 'Contents Panda']",['KR'],2020.0,3.0,Jeong Seung-o,"Jang Liu, Lee Sun-hee, Gong Min-jeung, Yoon Geum-sun, Kwak Min-kyu"
597106,이타미 준의 바다,이타미 준의 바다,ko,2019-08-15,112,0,0,0.0,0,0.1482,['다큐멘터리'],['Jinjin Pictures'],['KR'],2019.0,8.0,Jung Da-woon,Yoo Ji-tae
597109,흩어진 밤,흩어진 밤,ko,2021-06-24,81,0,0,5.5,2,0.2785,['드라마'],"['DGC', 'Cinesopa']",['KR'],2021.0,6.0,Kim Sol,"Moon Seung-ah, Choi Joon-woo, Kim Hye-young, Lim Ho-jun, Kang Suk-won"
597111,욕창,욕창,ko,2020-07-02,110,0,0,6.333,3,1.7234,"['드라마', '가족']",['Film Dabin'],['KR'],2020.0,7.0,Shim Hye-jung,"Kim Jong-goo, Kang Ae-sim, Jeon Guk-hyang, Kim Do-young, Kim Jae-rok"
597112,리메인,리메인,ko,2020-08-27,99,0,0,4.7,3,1.8094,['드라마'],[],['KR'],2020.0,8.0,Kim Min-kyung,"Lee Ji-yeon, Kim Young-jae, Ha Jun"
597260,련희와 연희,련희와 연희,ko,2017-12-14,76,0,0,0.0,0,0.098,['드라마'],['M&M International'],['KR'],2017.0,12.0,Choi Jong-koo,"Lee Sanghee, Yoon Eun-ji"
597821,물의 기억,물의 기억,ko,2019-05-15,100,0,0,0.0,0,0.0827,['다큐멘터리'],"['KNN', 'Lotte Cinema Arte', 'Lotte Entertainment']",['KR'],2019.0,5.0,Jin Jae-un,"Kim Myung-gon, Roh Moo-hyun, Harang Han"
598075,버티고,버티고,ko,2019-10-17,114,0,0,5.8,16,0.745,"['드라마', '로맨스']","['Film Dorothy', 'Triple Pictures', 'Finecut']",['KR'],2019.0,10.0,Jeon Gye-soo,"Chun Woo-hee, Teo Yoo, Jeong Jae-kwang, Park Ye-yeong, Jeon Guk-hyang"
598277,NALRARI,NALRARI,ko,2008-05-22,0,0,0,0.0,0,0.7525,['로맨스'],[],[],2008.0,5.0,,"Park Jin-woo, Jeong-ah Park"
598428,오버 데어,오버 데어,ko,2019-04-29,44,0,0,0.0,0,0.2073,['다큐멘터리'],['Jinjin Pictures'],['KR'],2019.0,4.0,Jang Min-seung,
598440,기방도령,기방도령,ko,2019-07-10,110,0,0,6.6,20,1.1625,"['코미디', '로맨스', '역사']","['JYP Entertainment', 'Brainshower']",['KR'],2019.0,7.0,Nam Dae-joong,"Lee Jun-ho, Jung So-min, Choi Gwi-hwa, Ye Ji-won, Gong Myoung"
598628,유정-스며들다,유정-스며들다,ko,2016-11-07,100,0,0,4.0,1,1.2283,"['드라마', '로맨스']",[],['KR'],2016.0,11.0,Hwang Il,"Jeong Yeon-joo, Jun Kwang-ryul, Lee Byung-joon, Oh Seong-hyun"
599114,옹알스,옹알스,ko,2019-05-30,87,0,0,6.0,1,0.1566,"['다큐멘터리', '코미디']",['Little Big Pictures'],['KR'],2019.0,5.0,Jeon Hye-rim,"Jo Su-won, Chae Kyungsun, Cho Junwoo, Choi Kisub, Lee Kyungsub"
599139,십이야: 깊고 붉은 열두 개의 밤 Chapter1,십이야: 깊고 붉은 열두 개의 밤 Chapter1,ko,2015-07-16,74,0,0,5.0,2,1.3713,"['공포', '스릴러', '미스터리', '범죄']","['Dreamfact Entertainment', 'BULITTFILM']",['KR'],2015.0,7.0,Oh In-chun,"Lee Kwan-hun, Jung Bo-reum, Park Eun-seok, Kim Min-hyuk, Kim Ye-na"
599331,장르만 로맨스,장르만 로맨스,ko,2021-11-17,113,0,0,6.0,16,1.4114,"['코미디', '드라마']","['Next Entertainment World', 'Library Pictures International', 'BeLief', 'Prain Global']",['KR'],2021.0,11.0,Cho Eun-ji,"Ryu Seung-ryong, Oh Na-ra, Kim Hie-won, Lee You-young, Sung Yu-been"
599333,뜨거운 피,뜨거운 피,ko,2022-03-23,119,0,0,6.2,19,2.0727,"['범죄', '액션', '스릴러']",['Gorae Pictures'],['KR'],2022.0,3.0,Cheon Myeong-kwan,"Jung Woo, Kim Kap-soo, Choi Moo-seong, Ji Seung-hyun, Kim Hae-gon"
599335,오케이 마담,오케이 마담,ko,2020-08-12,100,0,9341543,7.061,49,2.2708,"['코미디', '액션']","['Sanai Pictures', 'OAL', 'Plus M Entertainment', 'Korea Investment Partners']",['KR'],2020.0,8.0,Lee Cheol-ha,"Uhm Jung-hwa, Park Sung-woong, Lee Sang-yun, Bae Jung-nam, Lee Sun-bin"
599763,서울의 달,서울의 달,ko,2016-07-21,22,0,0,0.0,0,0.2337,"['드라마', '범죄']",['Korean Academy of Film Arts'],['KR'],2016.0,7.0,Yang Ik-je,Jung Hae-in
600021,아빠의 맛,아빠의 맛,ko,2014-11-27,26,0,0,0.0,0,1.055,['드라마'],['Korean Academy of Film Arts'],[],2014.0,11.0,Kim In-seon,"Gong Min-jeung, Kim Joon-bae"
600024,열대야,열대야,ko,2015-11-04,26,0,0,0.0,0,0.0143,"['드라마', '로맨스']",['Korean Academy of Film Arts'],[],2015.0,11.0,Seo Eun-sun,
600029,보일러,보일러,ko,2017-11-03,12,0,0,0.0,0,0.0214,[],['Korean Academy of Film Arts'],['KR'],2017.0,11.0,Lee Young-ah,
600032,오징어,오징어,ko,2017-07-13,23,0,0,0.0,0,0.9899,"['가족', '판타지', '드라마', '미스터리']",['Korean Academy of Film Arts'],['KR'],2017.0,7.0,Lee Sang-hak,"Ha Yoon-kyung, Cho Jae-yeong"
600034,수지,수지,ko,2014-07-17,10,0,0,0.0,0,0.1282,"['드라마', '액션']",['Korean Academy of Film Arts'],['KR'],2014.0,7.0,Kim Shin-joung,Park So-dam
600082,세트플레이,세트플레이,ko,2020-12-10,84,0,0,4.0,4,1.2301,['드라마'],"['KINO', 'Blue Film Works', 'BM CULTURES', 'Moving Pictures Company']",['KR'],2020.0,12.0,Moon Seung-wook,"Lee Jae-kyoon, Jang Yoo-sang, Park Hyun-suk, Go Min-si, Kim Jun-ku"
600136,프랑스여자,프랑스여자,ko,2020-06-04,89,0,0,4.7,7,0.6055,['드라마'],"['Lotte Entertainment', 'Invent Stone']",['KR'],2020.0,6.0,Kim Hee-jung,"Kim Ho-jung, Kim Ji-young, Kim Young-min, Ryu Abel, Alexandre Guansé"
600143,까치발,까치발,ko,2021-06-03,90,0,0,5.0,1,0.1879,['다큐멘터리'],[],['KR'],2021.0,6.0,Kwon Woo-jung,"Kwon Woo-jung, 정지후, 정인섭, 신유진, 우진아"
600198,김복동,김복동,ko,2019-08-08,107,0,0,8.8,4,0.7197,['다큐멘터리'],"['Newstapa', 'Atnine Film']",['KR'],2019.0,8.0,Song Won-geun,"Han Ji-min, Kim Bok-dong, Shinzo Abe"
600264,굿바이데이,굿바이데이,ko,2007-08-08,109,0,0,0.0,0,1.0528,[],[],[],2007.0,8.0,Yu Sang-wook,"Gil Yong Woo, Min Dae-sik, Kang Moon-Young"
600265,게이봉박두4: Rumor,게이봉박두4: Rumor,ko,2015-07-11,45,0,0,0.0,0,0.3664,[],[],[],2015.0,7.0,Joon Bum,"Cha Young-nam, Kim Sun-ik, Yoo Song Yi, Go Jin So"
600269,게이봉박두3: Some,게이봉박두3: Some,ko,2014-09-01,74,0,0,0.0,0,0.1944,[],[],[],2014.0,9.0,Han Ho Seung,
600271,게이봉박두2: 세컨드 라이,게이봉박두2: 세컨드 라이,ko,2013-11-16,82,0,0,0.0,0,0.0071,[],[],[],2013.0,11.0,,
600273,게이봉박두5 : 자유로운 연애중,게이봉박두5 : 자유로운 연애중,ko,2017-09-02,50,0,0,0.0,0,0.0571,[],[],[],2017.0,9.0,Kim Min Gyu,
600343,앙상블,앙상블,ko,2020-11-05,118,0,0,6.0,1,1.3637,"['드라마', '로맨스']","['Jeonju Film Commission', 'Storm Pictures Korea']",['KR'],2020.0,11.0,Jung Hyung-suk,"Kim Seung-su, Lee Chun-hee, Kim Jung-hwa, Suh Yun-a, Choi Bae-young"
600344,어제 일은 모두 괜찮아,어제 일은 모두 괜찮아,ko,2019-11-21,108,0,0,6.0,1,1.8962,['드라마'],"['Booyoung Entertainment', '300 & Co.']",['KR'],2019.0,11.0,Lee Seong-han,"Kim Jae-chul, Yoon Chan-young, Son Sang-yeon, Kim Min-ju, Kim Jin-yeong"
600411,갈까부다,갈까부다,ko,2019-09-01,75,0,0,0.0,0,0.0735,['다큐멘터리'],"['CMNIX', 'CM PICTURES']",['KR'],2019.0,9.0,Ko Bong-soo,"Ko Bong-soo, Choi Eunbi, Ko Sungwan, Lee Juye, Joo Nam-Jung"
600711,삽질,삽질,ko,2019-11-14,108,0,0,8.0,2,0.379,"['다큐멘터리', '범죄']",['Atnine Film'],['KR'],2019.0,11.0,Kim Byeong-ki,"Lee Myung-bak, Kim Jong-sool, Kim Byeong-ki"
601062,죽지않는 인간들의 밤,죽지않는 인간들의 밤,ko,2020-09-29,110,0,0,5.8,12,0.7458,"['스릴러', '코미디']","['The Contents On', 'Brother Pictures']",['KR'],2020.0,9.0,Shin Jung-won,"Lee Jung-hyun, Kim Seung-o, Seo Young-hee, Yang Dong-geun, Lee Mi-do"
601068,다방의 푸른 꿈,다방의 푸른 꿈,ko,2017-01-26,73,0,5041,0.0,0,0.0498,"['다큐멘터리', '음악']","['INDELINE', 'eye m']",['KR'],2017.0,1.0,Kim Dae-hyun,"Min-ja Kim, Suk-ja Kim, Ae-ja Kim, Nan-yeong Lee, Kim Hae-song"
601094,강선장,강선장,ko,2012-10-01,81,0,218,0.0,0,0.0404,['다큐멘터리'],"['Minch&Films', 'CAT&Docs', 'Doc Air Co., Ltd']",['KR'],2012.0,10.0,Won Ho-yeon,"KANG Sam-guk, KANG Jong-jae, KIM Hoo-ja, KANG Eun-ju, Kim Da-on"
601118,도시의 밤,도시의 밤,ko,2012-10-04,22,0,0,0.0,0,0.2589,"['범죄', '드라마']",['Indiestory'],['KR'],2012.0,10.0,Kim Tae-yong,"Kim Hee-chan, Seo Han-yeol, Jung In-sun"
601150,자전거 도둑,자전거 도둑,ko,2014-10-02,21,0,0,6.0,1,0.356,['드라마'],['Film Run'],['KR'],2014.0,10.0,Min Yong-keun,Park Joo-hee
601152,얼어붙은 땅,얼어붙은 땅,ko,2010-12-13,35,0,0,0.0,0,0.0387,['드라마'],['Indiestory'],['KR'],2010.0,12.0,Kim Tae-yong,"PARK Chan-jin, Lee Mi-ra, Yun Jong-hoon"
601155,D-24,D-24,ko,2013-07-08,8,0,0,0.0,0,0.0256,"['드라마', 'SF']",[],[],2013.0,7.0,Shin Woo-Seok,Park No-shik
601611,우리 지금 만나,우리 지금 만나,ko,2019-05-29,85,0,0,6.5,2,0.8932,['드라마'],"['Ministry of Unification', 'Indiestory']",['KR'],2019.0,5.0,Boo Ji-young,"Bae Yu-ram, Yoon Hye-ree, Lee Jung-eun, Lee Sang-hee, Lee Yong-i"
601664,디바,디바,ko,2020-09-23,84,0,0,6.6,19,0.8614,"['미스터리', '스릴러']","['OAL', 'Plus M Entertainment', 'Korea Investment Partners']",['KR'],2020.0,9.0,Jo Seul-yeah,"Shin Min-a, Lee You-young, Lee Kyoo-hyung, Ju Seok-tae, Oh Ha-ni"
601768,퍼스트 댄스,퍼스트 댄스,ko,2014-04-28,95,0,0,0.0,0,0.0256,['다큐멘터리'],[],"['KR', 'US']",2014.0,4.0,Jeong So-Hee,
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022.0,7.0,Choi Dong-hoon,"Ryu Jun-yeol, Kim Woo-bin, Kim Tae-ri, So Ji-sub, Yum Jung-ah"
601871,Shot Reverse Shot,Shot Reverse Shot,ko,2019-05-03,15,0,0,0.0,0,0.0362,[],[],['KR'],2019.0,5.0,Jang Woo-jin,
602288,여고괴담 여섯번째 이야기: 모교,여고괴담 여섯번째 이야기: 모교,ko,2021-06-17,108,0,0,6.8,34,1.2007,"['공포', '미스터리']","['Cine2000', 'kth']",['KR'],2021.0,6.0,Lee Mi-young,"Kim Seo-hyung, Kim Hyeon-soo, Choi Ri, BIBI, Seo Hye-won"
602291,침입자,침입자,ko,2020-06-04,102,0,4751103,6.705,88,1.2137,"['미스터리', '스릴러']","['Acemaker Movieworks', 'BA Entertainment']",['KR'],2020.0,6.0,Sohn Won-pyung,"Kim Moo-yul, Song Ji-hyo, Ye Su-jeong, Heo Joon-seok, Lee Hae-woon"
